Sim	LOG10_N_NOW	LOG10_MUTATION_RATE	N_NOW	MUTATION_RATE	H_1	S_1	prS_1	D_1	FS_1	Pi_1
3253	5.90942	-8.81519	811748	1.53043e-09	0.994737	213	213	-2.00678	-3.12798	31.0421
3254	4.00772	-8.01296	10179	9.70596e-09	0.673684	22	22	0.513093	5.81206	7.03158
3255	2.90541	-7.3671	804	4.29438e-08	0.336842	1	1	0.351953	0.720808	0.336842
3256	3.97363	-8.88181	9410	1.31276e-09	0.468421	2	2	-0.286989	-0.233217	0.494737
3257	5.4305	-6.10511	269461	7.85031e-07	1	11567	11567	0.259312	2.87688	3461.82
3258	2.23267	-7.66466	170	2.1644e-08	0.189474	1	1	-0.59155	-0.0965971	0.189474
3259	3.25223	-8.07587	1787	8.39705e-09	0.7	6	6	0.0760548	0.297476	1.73158
3260	2.50035	-6.293	316	5.09325e-07	0.910526	18	18	0.316143	-0.546977	5.5
3261	3.66704	-7.02042	4645	9.54067e-08	0.968421	57	57	-0.928272	-1.90604	12.3789
3262	3.19705	-6.29063	1574	5.12119e-07	0.994737	126	126	0.37365	-2.37777	38.7316
3263	3.85162	-6.33844	7105	4.58734e-07	0.994737	597	597	0.433466	1.11175	185.716
3264	2.1532	-7.93209	142	1.16927e-08	0	0	0	0	0	0
3265	5.02229	-7.23674	105266	5.7978e-08	0.994737	890	890	0.748084	1.95309	295.679
3266	2.65247	-6.13145	449	7.38847e-07	0.957895	43	43	-1.8643	-2.58345	6.46842
3267	5.76648	-6.47451	584091	3.35347e-07	1	15068	15068	1.88251	3.46311	6152.08
3268	5.07742	-8.80725	119514	1.55866e-09	0.821053	9	9	-0.335313	-0.79528	2.28947
3269	2.97402	-6.42549	941	3.75414e-07	0.952632	46	46	0.432108	-0.5161	14.3632
3270	5.72769	-6.78415	534178	1.64379e-07	1	6326	6326	-0.00191203	2.18869	1782.29
3271	4.43756	-6.09661	27388	8.0056e-07	0.994737	2260	2260	0.917265	3.72664	776.353
3272	2.53209	-8.88838	340	1.29306e-09	0	0	0	0	0	0
3273	5.58416	-6.35622	383845	4.40335e-07	1	15096	15096	0.610574	3.22647	4874.08
3274	2.36669	-7.98867	232	1.02644e-08	0	0	0	0	0	0
3275	2.29509	-6.01476	197	9.66589e-07	0.905263	41	41	-0.246631	0.928896	10.8421
3276	5.37318	-6.08239	236145	8.27198e-07	1	12273	12273	0.658121	3.02531	4001.82
3277	3.33118	-6.66004	2143	2.18754e-07	0.931579	59	59	-0.136814	1.48395	16.0684
3278	4.89516	-8.9415	78552	1.1442e-09	0.915789	36	36	2.16611	3.35098	15.6947
3279	5.40998	-6.75167	257029	1.77147e-07	1	4130	4130	0.153006	1.77454	1206.57
3280	2.15927	-6.26068	144	5.48675e-07	0.568421	5	5	-0.877309	-1.10114	1.00526
3281	5.2724	-7.06872	187240	8.53654e-08	1	2099	2099	0.730717	1.16724	694.737
3282	3.58837	-7.53679	3875	2.90542e-08	0.894737	25	25	-0.395687	1.56881	6.32632
3283	5.73964	-7.42317	549081	3.77424e-08	1	2507	2507	0.741122	1.36847	831.511
3284	5.62549	-6.53875	422176	2.89238e-07	1	11604	11604	1.54387	3.13917	4473.94
3285	2.27569	-8.46928	188	3.39406e-09	0.478947	1	1	1.26176	1.3113	0.478947
3286	3.41376	-6.07216	2592	8.46915e-07	0.994737	347	347	1.39899	0.460265	130.611
3287	2.93707	-8.60998	865	2.45483e-09	0	0	0	0	0	0
3288	2.23615	-7.66733	172	2.15116e-08	0.1	1	1	-1.16439	-0.879302	0.1
3289	3.30826	-7.44216	2033	3.61273e-08	0.678947	9	9	-0.142674	0.282677	2.43158
3290	2.71734	-7.66978	521	2.13903e-08	0.1	1	1	-1.16439	-0.879302	0.1
3291	2.13877	-8.13344	137	7.35468e-09	0	0	0	0	0	0
3292	3.26462	-6.4726	1839	3.36823e-07	0.989474	72	72	-0.371968	-3.73657	18.4421
3293	5.07862	-7.44193	119844	3.61467e-08	0.989474	792	792	-0.168845	2.99642	214.237
3294	4.23637	-7.63835	17233	2.2996e-08	0.910526	85	85	0.850419	2.7843	28.9368
3295	5.62769	-8.26876	424315	5.38561e-09	0.973684	352	352	-0.43828	3.44614	88.7947
3296	2.63151	-7.73074	428	1.85891e-08	0.189474	1	1	-0.59155	-0.0965971	0.189474
3297	5.15699	-6.73496	143545	1.84096e-07	1	3127	3127	0.570853	1.57278	1001.35
3298	3.5407	-7.09967	3472	7.94938e-08	0.873684	20	20	-0.213223	-1.48994	5.32105
3299	4.93412	-8.99096	85924	1.02104e-09	0.826316	9	9	-0.563625	-1.9922	2.12105
3300	5.91268	-7.64456	817857	2.26696e-08	1	1565	1565	-1.07024	0.269933	328.505
3301	4.21679	-7.28282	16473	5.21414e-08	0.973684	118	118	0.717742	0.85575	39.0526
3302	2.63111	-7.1089	427	7.78224e-08	0.726316	7	7	0.290418	0.88879	2.14737
3303	5.84156	-7.33668	694315	4.60598e-08	1	3315	3315	-0.00991458	1.49452	932.189
3304	4.62553	-7.52902	42221	2.9579e-08	0.984211	197	197	0.0990165	0.916099	56.8526
3305	2.04132	-8.3867	109	4.10489e-09	0	0	0	0	0	0
3306	3.84163	-7.80417	6944	1.56977e-08	0.726316	11	11	0.619447	1.52483	3.64211
3307	5.37009	-6.61178	234470	2.44465e-07	1	3697	3697	0.491167	1.73595	1164.07
3308	5.02091	-7.81496	104933	1.53123e-08	0.984211	164	164	0.905561	0.891772	56.3316
3309	5.41805	-7.07377	261851	8.4378e-08	1	1960	1960	-1.04173	0.563447	415.216
3310	2.41024	-8.09561	257	8.02407e-09	0.268421	1	1	-0.0861022	0.380606	0.268421
3311	5.16832	-6.28992	147340	5.12954e-07	1	8471	8471	0.967569	2.7083	2938.19
3312	5.369	-7.14867	233881	7.10111e-08	1	3772	3772	1.78015	2.01686	1514.33
3313	4.49084	-6.65686	30962	2.20362e-07	0.994737	849	849	-0.14885	1.50576	230.8
3314	5.27268	-7.1883	187359	6.48189e-08	1	2286	2286	1.58236	1.44047	887.468
3315	2.67847	-7.48621	476	3.26428e-08	0.478947	1	1	1.26176	1.3113	0.478947
3316	5.15137	-6.48979	141699	3.2375e-07	0.994737	4667	4667	0.307045	4.86234	1411.75
3317	4.03579	-6.0753	10859	8.40815e-07	0.989474	456	456	-0.193857	1.66119	122.568
3318	5.93199	-7.09176	855053	8.09542e-08	1	10257	10257	0.985406	2.90841	3569.93
3319	3.78533	-7.43975	6099	3.63285e-08	0.910526	30	30	0.564394	1.35652	9.67368
3320	2.34896	-7.87608	223	1.33022e-08	0	0	0	0	0	0
3321	4.65937	-6.24895	45642	5.63705e-07	1	2231	2231	-0.709363	0.838886	522.484
3322	3.40529	-7.18363	2542	6.55197e-08	0.915789	19	19	-0.00204153	-1.46847	5.35263
3323	3.80666	-8.23645	6407	5.80166e-09	0.694737	3	3	0.986357	0.33538	1.15789
3324	4.32335	-8.48358	21054	3.28409e-09	0.631579	8	8	-1.26999	-1.25796	1.40526
3325	2.52922	-7.18761	338	6.49218e-08	0.721053	4	4	0.52405	-0.384603	1.33158
3326	5.2611	-8.61111	182432	2.44842e-09	0.931579	59	59	1.18316	3.70673	21.4895
3327	5.33358	-7.57928	215567	2.63464e-08	1	721	721	-0.463606	-0.565696	180.716
3328	4.65589	-6.84762	45278	1.4203e-07	0.994737	1143	1143	0.802019	2.42606	383.847
3329	2.25379	-8.45137	179	3.53698e-09	0	0	0	0	0	0
3330	4.58948	-8.02707	38857	9.39567e-09	0.942105	41	41	-0.75165	0.435868	9.37895
3331	2.43243	-8.5911	270	2.56389e-09	0	0	0	0	0	0
3332	3.61236	-7.09293	4095	8.07365e-08	0.984211	59	59	-0.12528	-2.99235	16.1158
3333	4.15836	-7.36983	14400	4.26746e-08	0.884211	39	39	-0.441309	1.39384	9.77368
3334	2.18915	-8.28881	154	5.14274e-09	0	0	0	0	0	0
3335	3.37763	-7.49787	2385	3.17785e-08	0.847368	22	22	-0.0299657	1.46847	6.15263
3336	5.2567	-6.95287	180594	1.11462e-07	0.994737	2678	2678	-1.39589	2.92283	503.642
3337	4.03908	-7.50471	10941	3.12817e-08	0.963158	60	60	0.44218	-1.35885	18.7579
3338	3.94476	-7.01265	8805	9.71303e-08	0.952632	106	106	1.18115	2.8248	38.4579
3339	2.27985	-7.89397	190	1.27651e-08	0.505263	1	1	1.43024	1.4094	0.505263
3340	5.81255	-6.28425	649450	5.19695e-07	1	17396	17396	2.8367	3.75618	8217.22
3341	4.8704	-7.09413	74198	8.05145e-08	0.994737	976	976	0.796684	2.13758	327.432
3342	5.82612	-6.46407	670074	3.435e-07	1	14433	14433	-0.410269	2.9369	3670.57
3343	3.58595	-7.04537	3854	9.00797e-08	0.947368	36	36	0.544627	0.34537	11.5421
3344	3.73459	-6.38023	5427	4.16652e-07	0.989474	300	300	-0.894768	0.244643	66.4053
3345	3.74124	-7.68117	5511	2.08365e-08	0.721053	11	11	1.58872	3.48026	4.48947
3346	4.35517	-8.3722	22655	4.24426e-09	0.878947	25	25	0.107303	0.359209	7.24211
3347	2.7027	-7.24042	504	5.74888e-08	0.815789	10	10	0.67547	0.354793	3.36316
3348	4.24186	-6.0526	17452	8.85935e-07	1	3111	3111	-0.668043	1.23419	737.253
3349	3.62898	-6.44132	4255	3.61976e-07	0.978947	131	131	0.671088	1.13138	42.9263
3350	2.47707	-6.63236	299	2.33152e-07	0.826316	25	25	1.36767	3.25513	9.53684
3351	2.73822	-8.36351	547	4.32999e-09	0	0	0	0	0	0
3352	2.87601	-8.31883	751	4.79918e-09	0	0	0	0	0	0
3353	5.54612	-8.46005	351660	3.46699e-09	0.942105	33	33	-1.6025	-5.93024	5.52105
3354	2.69239	-6.03574	492	9.21004e-07	0.921053	45	45	0.204491	0.829824	13.3316
3355	2.30834	-8.96271	203	1.08966e-09	0	0	0	0	0	0
3356	3.13525	-8.42943	1365	3.72019e-09	0	0	0	0	0	0
3357	4.99027	-8.37672	97785	4.20034e-09	0.905263	53	53	0.358911	2.45622	16.2684
3358	4.94207	-6.30348	87512	4.9719e-07	1	4561	4561	-0.416499	1.73031	1157.99
3359	5.8425	-6.55032	695824	2.81633e-07	1	15365	15365	2.08889	3.51675	6486.28
3360	2.3009	-7.32863	199	4.69215e-08	0	0	0	0	0	0
3361	2.54457	-8.41682	350	3.82987e-09	0	0	0	0	0	0
3362	2.47119	-7.33442	295	4.63002e-08	0.336842	1	1	0.351953	0.720808	0.336842
3363	3.26463	-7.19396	1839	6.39795e-08	0.847368	15	15	0.655392	1.6366	4.97895
3364	3.85349	-8.15185	7136	7.04932e-09	0.578947	6	6	-1.10414	-1.95792	1.10526
3365	4.4476	-8.08138	28028	8.29117e-09	0.915789	18	18	-0.10535	-0.911539	4.93158
3366	3.95741	-8.75437	9065	1.76047e-09	0.468421	3	3	0.138547	0.954795	0.889474
3367	3.16636	-6.17788	1466	6.63926e-07	0.978947	103	103	0.00284061	-0.00101105	29.0526
3368	4.48575	-7.41777	30601	3.82149e-08	0.994737	186	186	-0.072171	-1.55888	51.5158
3369	5.55089	-6.75369	355541	1.76323e-07	1	6872	6872	0.620048	2.41968	2223.2
3370	2.43917	-7.50706	274	3.11129e-08	0.336842	2	2	0.457275	1.98499	0.673684
3371	4.76367	-7.14874	58032	7.10003e-08	0.994737	592	592	-1.05834	0.37146	124.642
3372	5.19213	-6.36544	155643	4.31077e-07	1	8013	8013	-0.0609762	2.4209	2225.81
3373	3.21386	-7.81681	1636	1.52473e-08	0.610526	2	2	0.632395	0.489728	0.715789
3374	2.36588	-7.13856	232	7.26846e-08	0	0	0	0	0	0
3375	3.08148	-6.12465	1206	7.50504e-07	0.989474	186	186	-0.722772	-0.81666	43.2947
3376	4.07638	-8.62641	11922	2.36369e-09	0.573684	9	9	0.385299	2.9494	2.82105
3377	2.96398	-6.56081	920	2.74908e-07	0.952632	51	51	0.847386	0.103392	17.4
3378	3.19944	-8.69197	1582	2.03251e-09	0	0	0	0	0	0
3379	5.68229	-8.16511	481162	6.83732e-09	0.994737	382	382	0.0811817	0.12625	109.768
3380	4.42247	-7.92264	26452	1.19498e-08	0.952632	54	54	-0.0837171	-1.23509	14.9053
3381	3.16905	-7.72701	1475	1.87493e-08	0.842105	7	7	-0.235806	-1.47462	1.83158
3382	5.51318	-7.26168	325973	5.47416e-08	0.994737	2033	2033	-0.223301	3.05984	542.526
3383	3.28605	-6.99982	1932	1.00041e-07	0.894737	43	43	2.00535	4.08416	18.2
3384	3.56862	-6.39185	3703	4.05649e-07	0.994737	117	117	-1.85923	-5.53732	18.1
3385	5.61719	-7.97664	414177	1.05526e-08	0.989474	625	625	-0.439546	2.25263	157.658
3386	5.22948	-7.97957	169621	1.04817e-08	0.989474	248	248	-0.597363	-0.0017207	59.8684
3387	4.18476	-8.64968	15302	2.24038e-09	0.810526	5	5	-0.214552	-1.45788	1.31053
3388	2.15212	-8.96516	141	1.08353e-09	0	0	0	0	0	0
3389	5.8136	-8.0858	651031	8.20734e-09	0.989474	799	799	-0.217059	2.98833	213.537
3390	3.02134	-8.35956	1050	4.36956e-09	0.189474	1	1	-0.59155	-0.0965971	0.189474
3391	4.72576	-8.44477	53181	3.59115e-09	0.884211	36	36	1.06662	1.54331	12.8789
3392	4.70839	-8.24166	51096	5.73242e-09	0.836842	37	37	-0.373556	3.21122	9.44737
3393	2.05578	-8.80493	113	1.56702e-09	0	0	0	0	0	0
3394	2.81432	-6.86355	652	1.36915e-07	0.868421	12	12	1.14136	0.388456	4.45789
3395	4.47678	-6.13587	29976	7.31364e-07	1	1831	1831	-0.634824	0.628369	437.963
3396	2.54102	-8.94498	347	1.13506e-09	0	0	0	0	0	0
3397	5.37789	-6.69398	238721	2.02309e-07	1	6490	6490	0.57204	2.34968	2078.69
3398	4.76111	-7.94768	57690	1.12803e-08	0.978947	164	164	0.60983	1.76229	53.0316
3399	2.28359	-6.95622	192	1.10605e-07	0.568421	6	6	-1.23307	-1.022	1.03684
3400	5.36062	-8.12445	229414	7.50852e-09	1	567	567	-1.66739	-1.68555	96.0947
3401	3.76399	-6.63979	5807	2.29197e-07	0.973684	184	184	-1.24663	0.642541	36.2789
3402	3.46058	-8.82933	2887	1.48141e-09	0.589474	2	2	1.15776	0.833985	0.842105
3403	3.10804	-7.99795	1282	1.00473e-08	0.194737	3	3	-1.72331	-1.14276	0.3
3404	3.78973	-6.03536	6162	9.21815e-07	1	755	755	0.938286	-0.0369188	260.516
3405	5.19648	-8.2955	157208	5.06412e-09	0.978947	88	88	0.411266	-1.10874	27.2947
3406	5.59639	-8.37473	394811	4.21956e-09	0.994737	238	238	-1.23166	-1.79378	47.2211
3407	4.6364	-7.04728	43291	8.96855e-08	0.994737	387	387	0.719435	0.4203	127.884
3408	2.89546	-8.17823	786	6.63387e-09	0	0	0	0	0	0
3409	4.31942	-8.67113	20865	2.13242e-09	0.352632	6	6	-1.73887	0.637547	0.768421
3410	5.55665	-6.08778	360288	8.16992e-07	1	16303	16303	0.978639	3.3797	5666.74
3411	4.38332	-6.86731	24172	1.35735e-07	1	502	502	-0.0685172	-0.989386	139.179
3412	2.11691	-7.16266	130	6.87599e-08	0.394737	1	1	0.722614	0.976063	0.394737
3413	5.60049	-8.9381	398557	1.15319e-09	0.973684	71	71	0.183803	-1.00055	20.9158
3414	5.89999	-7.5321	794315	2.93695e-08	1	2656	2656	-1.46762	0.754991	486.7
3415	5.35906	-6.88796	228589	1.29432e-07	1	3802	3802	1.12023	1.90093	1357.81
3416	4.25672	-6.10444	18060	7.86244e-07	1	1676	1676	-0.574582	0.540968	407.668
3417	4.02246	-8.9385	10530	1.15213e-09	0.684211	4	4	0.753783	0.841103	1.42105
3418	3.25753	-7.58095	1809	2.62455e-08	0.736842	5	5	-0.865882	-2.22933	1.01053
3419	4.10391	-8.92143	12703	1.19831e-09	0.594737	2	2	0.610505	0.474554	0.710526
3420	2.11566	-6.77994	130	1.65983e-07	0.468421	2	2	-0.286989	-0.233217	0.494737
3421	3.94068	-8.71813	8723	1.91368e-09	0.652632	2	2	0.895077	0.666313	0.778947
3422	5.29195	-7.05464	195862	8.81789e-08	1	3741	3741	2.37112	2.1078	1650.42
3423	3.43553	-7.72693	2726	1.87532e-08	0.726316	4	4	-0.462452	-1.2535	0.947368
3424	5.95644	-8.30392	904570	4.96688e-09	0.978947	503	503	-0.837894	2.8212	113.358
3425	5.4742	-6.99107	297985	1.02077e-07	1	3234	3234	0.0309889	1.47804	918.3
3426	3.5031	-7.25521	3184	5.55638e-08	0.852632	32	32	2.1155	5.24013	13.8684
3427	5.36598	-8.59158	232262	2.56108e-09	0.973684	57	57	-0.204889	-1.15609	15.2526
3428	4.91069	-7.57257	81411	2.67567e-08	0.994737	297	297	-0.949151	-0.996086	64.6474
3429	3.12448	-7.96606	1331	1.08128e-08	0.657895	7	7	2.06204	3.4597	3.21053
3430	4.97004	-6.58802	93333	2.58212e-07	0.994737	1770	1770	0.287599	3.02762	533.132
3431	5.23216	-7.73627	170669	1.8354e-08	0.989474	426	426	-0.201644	1.49897	114.279
3432	5.8372	-8.82271	687385	1.50416e-09	0.989474	99	99	0.0100964	-2.11467	27.9737
3433	4.99866	-6.58458	99692	2.60269e-07	1	2693	2693	-0.679744	1.0669	636.063
3434	3.54174	-8.96806	3481	1.07631e-09	0	0	0	0	0	0
3435	3.1681	-6.60148	1472	2.50334e-07	0.978947	48	48	-1.02309	-3.90828	10.0842
3436	3.13925	-7.95652	1377	1.10531e-08	0.436842	6	6	-0.776862	0.5766	1.27895
3437	2.9643	-8.34144	921	4.55575e-09	0.1	1	1	-1.16439	-0.879302	0.1
3438	4.37986	-8.9573	23980	1.10331e-09	0	0	0	0	0	0
3439	5.47761	-6.32074	300337	4.77818e-07	1	12312	12312	1.38043	3.17011	4611.76
3440	5.53909	-7.72706	346013	1.87472e-08	0.989474	611	611	-0.88909	1.89709	135.616
3441	4.95805	-7.10894	90792	7.78138e-08	1	629	629	-0.277707	-0.7031	165.526
3442	4.98716	-8.89268	97086	1.28031e-09	0.884211	27	27	0.218044	0.708351	8.03684
3443	5.5839	-8.57119	383619	2.68416e-09	0.968421	103	103	-1.25959	-0.254007	20.1368
3444	2.02354	-7.66045	105	2.18551e-08	0.1	1	1	-1.16439	-0.879302	0.1
3445	3.08334	-7.47228	1211	3.37072e-08	0.552632	7	7	-1.08654	0.656851	1.32105
3446	2.35033	-7.45401	224	3.51554e-08	0.505263	3	3	2.11677	4.25011	1.51579
3447	4.93666	-8.31178	86428	4.8778e-09	0.984211	49	49	-0.173457	-3.89199	13.2158
3448	3.82084	-8.58798	6619	2.5824e-09	0.268421	1	1	-0.0861022	0.380606	0.268421
3449	5.41153	-7.1896	257944	6.46255e-08	0.994737	2053	2053	-0.285398	3.04882	539.295
3450	2.21396	-7.96605	163	1.0813e-08	0.394737	1	1	0.722614	0.976063	0.394737
3451	4.21982	-8.71193	16589	1.9412e-09	0.8	4	4	0.956488	-0.0787127	1.5
3452	3.38902	-7.66729	2449	2.15135e-08	0.515789	6	6	-1.71904	-3.05691	0.778947
3453	5.72052	-6.76373	525435	1.72293e-07	1	8680	8680	0.71606	2.68196	2864.06
3454	5.33923	-6.58283	218389	2.61317e-07	1	7276	7276	1.13836	2.58492	2607.19
3455	2.96066	-7.24579	913	5.67814e-08	0.8	14	14	0.816463	1.52658	4.82632
3456	3.8797	-6.49619	7580	3.19014e-07	0.994737	589	589	0.968015	1.28636	204.447
3457	2.29525	-8.30019	197	5.00963e-09	0	0	0	0	0	0
3458	4.86563	-8.12187	73389	7.5531e-09	0.963158	79	79	-0.260588	-1.01108	20.8474
3459	4.74832	-6.81032	56016	1.54766e-07	1	641	641	-1.86786	-1.60386	100.011
3460	4.41555	-7.16303	26034	6.87028e-08	0.978947	238	238	1.02075	1.95214	83.5474
3461	5.80904	-6.6541	644225	2.21768e-07	1	11688	11688	1.32023	3.10599	4330.78
3462	5.82862	-6.15787	673941	6.95231e-07	1	19549	19549	3.04407	3.90338	9506.38
3463	2.9782	-8.43363	951	3.68439e-09	0	0	0	0	0	0
3464	2.00229	-6.60949	100	2.45762e-07	0.189474	1	1	-0.59155	-0.0965971	0.189474
3465	3.15756	-6.45138	1437	3.53691e-07	0.926316	65	65	-0.550921	0.601783	15.8368
3466	2.7177	-8.80896	522	1.55252e-09	0	0	0	0	0	0
3467	4.61169	-8.09989	40896	7.94537e-09	0.847368	21	21	0.211535	0.668585	6.24737
3468	5.81755	-6.28527	656970	5.18475e-07	1	16687	16687	1.54215	3.50818	6431.67
3469	4.22616	-7.45944	16832	3.47187e-08	0.947368	92	92	0.331187	2.65466	28.0263
3470	3.27745	-7.1902	1894	6.45357e-08	0.852632	23	23	-0.436338	0.393098	5.74737
3471	3.82343	-8.17202	6659	6.72949e-09	0.742105	6	6	-0.61818	-1.34479	1.36316
3472	5.37052	-7.02447	234703	9.45209e-08	1	1853	1853	-0.477776	0.694826	462.789
3473	4.22793	-8.08315	16901	8.25755e-09	0.931579	25	25	1.0757	1.10107	9.00526
3474	4.2327	-6.63964	17088	2.29278e-07	0.994737	326	326	-0.776697	-0.666078	74.7737
3475	5.93943	-8.20074	869822	6.29888e-09	0.994737	587	587	0.0626714	0.927806	167.937
3476	2.54707	-8.83187	352	1.47275e-09	0	0	0	0	0	0
3477	3.25631	-8.38815	1804	4.09118e-09	0.442105	1	1	1.02588	1.16902	0.442105
3478	2.6609	-7.52617	458	2.97735e-08	0.278947	2	2	-1.1407	-1.20637	0.289474
3479	3.7724	-8.85835	5921	1.38564e-09	0.268421	1	1	-0.0861022	0.380606	0.268421
3480	3.9594	-8.92434	9107	1.19031e-09	0.505263	1	1	1.43024	1.4094	0.505263
3481	2.75553	-8.03614	569	9.20153e-09	0.568421	2	2	0.282154	0.236982	0.631579
3482	3.94544	-7.0893	8819	8.14136e-08	0.957895	143	143	1.16756	2.79337	51.6895
3483	2.51552	-8.41821	327	3.81763e-09	0	0	0	0	0	0
3484	5.96789	-7.75409	928740	1.7616e-08	1	1200	1200	-1.22601	-0.154391	239.279
3485	4.70515	-7.76763	50716	1.70755e-08	1	110	110	-0.726027	-6.04549	25.5368
3486	4.93813	-6.29912	86722	5.022e-07	1	4120	4120	0.200223	1.78353	1216.72
3487	4.98014	-7.9876	95529	1.02897e-08	0.942105	87	87	1.86404	3.68477	35.6842
3488	3.90223	-6.31135	7984	4.88257e-07	0.984211	390	390	-0.0772542	1.36632	107.895
3489	3.87155	-6.74038	7439	1.8181e-07	0.978947	131	131	-0.723156	0.136691	30.4579
3490	5.12861	-6.74018	134463	1.81895e-07	0.989474	1915	1915	-0.26871	5.23168	505.189
3491	4.98275	-6.13993	96105	7.24555e-07	1	7822	7822	0.280324	2.47823	2352.05
3492	3.22795	-8.20749	1690	6.20166e-09	0.478947	1	1	1.26176	1.3113	0.478947
3493	4.64263	-6.42559	43917	3.7533e-07	1	2339	2339	0.861308	1.31812	794.689
3494	4.30928	-8.95193	20383	1.11704e-09	0.678947	4	4	0.497022	0.656851	1.32105
3495	2.68464	-6.71863	483	1.91146e-07	0.752632	12	12	0.593964	2.93043	3.94211
3496	5.65174	-8.57629	448480	2.65285e-09	0.978947	180	180	0.15405	0.7119	52.6211
3497	5.34894	-6.27428	223325	5.31763e-07	1	12819	12819	0.804494	3.1001	4305.85
3498	5.47493	-7.33331	298492	4.64187e-08	1	2605	2605	-0.469176	1.09539	652.137
3499	4.12384	-7.48451	13299	3.27709e-08	0.947368	71	71	1.27219	2.39707	26.2632
3500	2.73181	-7.0177	539	9.60056e-08	0.836842	9	9	1.01316	0.282445	3.28421
3501	5.35091	-6.58509	224344	2.5996e-07	1	8669	8669	1.56065	2.84386	3352.17
3502	2.01854	-8.30525	104	4.95167e-09	0	0	0	0	0	0
3503	4.08293	-8.44977	12104	3.55002e-09	0.842105	8	8	1.0821	-0.0114656	2.97895
3504	4.99622	-8.85027	99134	1.41165e-09	0.889474	20	20	-0.848231	-1.3197	4.37895
3505	4.17316	-8.07874	14899	8.34183e-09	0.884211	12	12	0.716848	0.0916287	4.05789
3506	5.65582	-7.71877	452714	1.91089e-08	1	741	741	-0.568634	-0.567625	180.489
3507	5.50423	-6.81181	319321	1.54236e-07	1	4069	4069	0.19725	1.76942	1200.85
3508	2.44914	-8.85706	281	1.38975e-09	0	0	0	0	0	0
3509	3.93621	-7.26664	8633	5.41202e-08	0.968421	52	52	-2.17797	-4.73458	6.73684
3510	5.07266	-7.28006	118212	5.24739e-08	1	685	685	-0.93058	-0.861568	150.142
3511	4.65189	-7.53957	44862	2.8869e-08	0.989474	163	163	-1.08071	-1.50022	33.9579
3512	2.9294	-8.95344	849	1.11318e-09	0	0	0	0	0	0
3513	4.29225	-6.21131	19599	6.14743e-07	0.994737	731	731	-1.30823	0.612681	141.642
3514	5.58262	-7.45965	382493	3.47017e-08	1	1863	1863	0.166362	0.89039	545.958
3515	5.26693	-8.12356	184898	7.52387e-09	0.989474	284	284	-0.49784	0.384465	70.4842
3516	2.58864	-7.74606	387	1.79448e-08	0	0	0	0	0	0
3517	2.83966	-7.57481	691	2.66191e-08	0.673684	3	3	-0.077561	-0.457364	0.821053
3518	5.35727	-8.04417	227651	9.03291e-09	0.989474	341	341	-2.01637	-0.46184	49.6526
3519	2.3092	-7.26722	203	5.40476e-08	0.505263	1	1	1.43024	1.4094	0.505263
3520	2.60754	-7.16096	405	6.90303e-08	0.652632	6	6	1.27609	1.17411	2.36842
3521	3.49634	-6.0014	3135	9.96786e-07	0.994737	399	399	-0.881456	-0.301437	88.7211
3522	2.99143	-7.20647	980	6.21633e-08	0.742105	7	7	0.378122	-0.00197573	2.2
3523	2.38993	-7.72162	245	1.89835e-08	0.442105	1	1	1.02588	1.16902	0.442105
3524	5.63555	-6.53486	432061	2.91837e-07	1	11091	11091	1.69573	3.11968	4389.27
3525	3.34204	-6.18249	2198	6.56911e-07	0.978947	159	159	0.368473	0.513111	48.8053
3526	4.63963	-8.94747	43614	1.12857e-09	0.636842	3	3	0.537517	1.26012	1.01579
3527	4.75372	-6.32759	56717	4.70342e-07	1	4997	4997	1.19061	2.20381	1808.15
3528	4.05442	-7.74075	11334	1.81655e-08	0.731579	42	42	-0.298837	5.29487	10.9526
3529	4.38021	-7.41128	24000	3.87896e-08	0.947368	81	81	0.506096	2.30649	25.6579
3530	3.56906	-8.39363	3707	4.03992e-09	0	0	0	0	0	0
3531	2.42444	-8.48561	265	3.26882e-09	0	0	0	0	0	0
3532	5.5921	-6.20917	390928	6.17779e-07	1	14230	14230	0.900443	3.22592	4871.48
3533	5.73201	-6.25673	539517	5.5369e-07	1	17074	17074	1.84156	3.58294	6924.12
3534	2.71688	-8.16536	521	6.83341e-09	0	0	0	0	0	0
3535	4.52765	-6.94152	33701	1.14414e-07	0.989474	370	370	-1.32435	0.407881	71.1947
3536	2.55504	-7.01298	358	9.70548e-08	0.189474	1	1	-0.59155	-0.0965971	0.189474
3537	2.96911	-6.51301	931	3.06895e-07	0.905263	59	59	1.47535	6.83958	22.6895
3538	5.65362	-7.06361	450426	8.63747e-08	0.994737	5331	5331	-1.98351	3.76494	792.363
3539	5.19352	-7.97536	156143	1.05837e-08	0.994737	239	239	-0.590081	-1.26492	57.8105
3540	4.00766	-8.54006	10178	2.88363e-09	0.647368	3	3	0.0388051	-0.358509	0.857895
3541	3.33804	-7.90175	2177	1.25387e-08	0.726316	4	4	-0.016499	-0.822844	1.12105
3542	2.48474	-7.15617	305	6.97955e-08	0.278947	2	2	-1.1407	-1.20637	0.289474
3543	2.74415	-6.07291	554	8.45453e-07	0.942105	64	64	0.893763	1.73326	22.0105
3544	4.07982	-8.16109	12017	6.90101e-09	0.926316	21	21	1.52132	0.0206332	8.27895
